"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ppx1x2x3p[3,17,1]",1.22886053093812,1.1976,1.19254611717882,200.8,0.95,0.598558,1.90847,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,17,1]",1.38142038522954,1.34613,1.28445583915983,311.2,0.95,0.751699,2.02439,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,17,1]",1.16627924750499,1.11779,1.12532040303119,234.3,0.95,0.508537,1.92737,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,17,1]",1.75142564670659,1.71587,1.66608246897625,311.8,0.95,1.04133,2.44417,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,17,1]",1.88272087824351,1.82515,1.76271415935649,257,0.95,0.847747,2.91113,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,17,1]",2.07910154291417,2.04772,2.03146846939551,259.5,0.95,1.16332,2.98802,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,17,1]",2.18812673453094,2.15085,2.02335324065605,328,0.95,1.3955,3.09557,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,17,1]",2.25943025748503,2.18436,2.09493898823243,264.1,0.95,1.13814,3.52028,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,17,1]",3.0272380239521,2.94944,2.86946786180106,287.3,0.95,1.87568,4.31271,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,18,1]",1.13963495209581,1.11853,1.02167535321593,299.7,0.95,0.720751,1.61633,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,18,1]",1.51998607984032,1.41809,1.25488095628449,247.5,0.95,0.529291,2.62356,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,18,1]",1.43044837325349,1.36833,1.31131008930791,226.1,0.95,0.730204,2.1876,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,18,1]",1.60599245708583,1.56713,1.53695413476721,305.9,0.95,0.975772,2.30888,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,18,1]",1.34566354291417,1.30644,1.27686261035113,233.3,0.95,0.693017,2.10676,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,18,1]",2.03777880239521,2.00366,1.96644191460636,313.5,0.95,1.36892,2.85081,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,18,1]",2.18561846906188,2.10705,1.96251497473334,308,0.95,1.12823,3.38316,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,18,1]",2.41891594810379,2.3663,2.25285835565678,325.7,0.95,1.55732,3.32408,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,18,1]",2.54959590818363,2.49801,2.43818021954991,279.5,0.95,1.70143,3.63993,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,18,1]",2.63573914171657,2.52698,2.29878282157449,297.1,0.95,1.56891,4.15602,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,18,1]",3.52080528942116,3.44081,3.37013587868198,312.4,0.95,2.46391,4.89577,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,19,1]",1.0943199261477,1.07682,1.05416133082689,311.4,0.95,0.702042,1.52399,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,19,1]",1.45829766067864,1.39058,1.37371197013418,245.5,0.95,0.63209,2.74677,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,19,1]",1.36555133532934,1.33289,1.18380351349647,280.7,0.95,0.736924,1.92826,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,19,1]",1.54059951896208,1.50774,1.49983229709048,329.9,0.95,0.930107,2.17449,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,19,1]",1.29969426347305,1.27211,1.23631137043174,268.9,0.95,0.55266,2.00422,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,19,1]",1.9559376247505,1.91495,1.90514137427467,309.9,0.95,1.34403,2.72091,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,19,1]",2.09288089620758,2.0322,1.96867382811217,307.7,0.95,1.13995,3.1635,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,19,1]",2.32437437125748,2.28532,2.3103564755299,295.5,0.95,1.52496,3.35003,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,19,1]",2.44715379241517,2.37048,2.18744381007449,296.4,0.95,1.63019,3.53008,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,19,1]",2.52690646706587,2.43794,2.20527506959678,296.8,0.95,1.24846,3.72779,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,19,1]",3.38158135728543,3.28655,3.1750979342766,304.2,0.95,2.27664,4.6338,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,20,1]",0.993335890219561,0.983268,0.985406404743597,221.6,0.95,0.595039,1.39836,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,20,1]",1.32626472654691,1.25903,1.06471321728211,191.6,0.95,0.521744,2.39276,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,20,1]",1.24512802794411,1.20333,1.08071041357021,187.4,0.95,0.70554,1.93404,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,20,1]",1.39595234331337,1.36801,1.34489381749519,271.1,0.95,0.888487,1.98828,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,20,1]",1.17648230339321,1.13048,1.11092537781731,249,0.95,0.559467,1.94638,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,20,1]",1.77958229740519,1.7594,1.68019890888823,281.9,0.95,1.13811,2.50913,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,20,1]",1.91252310778443,1.82243,1.66320930038613,247.4,0.95,0.956124,3.13135,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,20,1]",2.10935308183633,2.10084,2.13895692364772,225.8,0.95,1.33173,2.9407,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,20,1]",2.22228115169661,2.21616,2.25594146756764,275,0.95,1.44005,3.10358,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,20,1]",2.29463553293413,2.19541,2.07148087812616,107.9,0.95,1.19143,3.58088,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,20,1]",3.07098119760479,3.04554,3.0142497489763,228.3,0.95,1.97032,4.23832,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,21,1]",1.39282156886228,1.35771,1.27567363694573,51.9,0.95,0.947561,1.88126,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,21,1]",1.84806114770459,1.74176,1.67764161276975,269.5,0.95,0.770036,3.08286,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,21,1]",1.74479803393214,1.6861,1.49877902047488,86.3,0.95,1.01126,2.5984,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,21,1]",1.96643425349301,1.91904,1.73716292414661,66.2,0.95,1.20518,2.8462,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,21,1]",1.64976561277445,1.58993,1.50628260131828,191.8,0.95,0.912655,2.68204,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,21,1]",2.48888834331337,2.45921,2.32713400872613,61.6,0.95,1.66955,3.30181,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,21,1]",2.67020041317365,2.56995,2.35290318635494,89.3,0.95,1.40887,4.15455,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,21,1]",2.95497295409182,2.89408,2.79338675499199,55.8,0.95,1.95435,3.97564,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,21,1]",3.1128846506986,3.04016,2.89528692046226,63.7,0.95,2.03001,4.17834,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,21,1]",3.21610730538922,3.07003,2.81942313292184,99,0.95,1.84899,4.96723,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,21,1]",4.2952478243513,4.22223,4.16020329627925,82.6,0.95,3.17202,5.67707,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,22,1]",0.941050538922156,0.931453,0.895386356180907,352.6,0.95,0.656315,1.28791,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,22,1]",1.25569859081836,1.20414,1.07793360236174,290.6,0.95,0.524568,2.22409,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,22,1]",1.17831088423154,1.17141,1.21775379422831,247.6,0.95,0.681606,1.69583,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,22,1]",1.3274050239521,1.29834,1.19180758051693,319,0.95,0.86113,1.88025,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,22,1]",1.11807568063872,1.079,1.04422061110415,240.8,0.95,0.596175,1.79807,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,22,1]",1.68349377245509,1.6633,1.61746635615012,322.6,0.95,1.11217,2.20911,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,22,1]",1.80958342914172,1.75836,1.58099624930256,293.8,0.95,0.96237,2.81162,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,22,1]",1.99706065868263,1.99817,2.07495863199943,357,0.95,1.29731,2.61784,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,22,1]",2.10874784431138,2.08081,1.97363867406178,261.1,0.95,1.40173,2.86294,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,22,1]",2.17892045908184,2.12996,2.06555357466039,246.7,0.95,1.1344,3.25425,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,22,1]",2.91030592814371,2.90638,2.82803463520695,255.5,0.95,1.97065,3.72691,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,23,1]",1.11006824151697,1.08928,1.06869896948333,297.7,0.95,0.798149,1.50387,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,23,1]",1.47663033732535,1.40685,1.36811911801824,273.2,0.95,0.625651,2.52392,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,23,1]",1.38715738922156,1.3603,1.32994410059998,249.7,0.95,0.867466,1.95222,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,23,1]",1.56274070858283,1.51474,1.40411162461976,334.9,0.95,1.00512,2.17098,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,23,1]",1.31616158483034,1.27469,1.2356140742109,257.6,0.95,0.706825,2.12341,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,23,1]",1.9827930738523,1.94531,1.88598949218193,338.8,0.95,1.47688,2.67967,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,23,1]",2.13231852295409,2.0495,1.94468519870932,274.7,0.95,1.06741,3.20261,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,23,1]",2.34802642714571,2.32136,2.26040006815745,348.9,0.95,1.72554,3.13738,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,23,1]",2.47708942115768,2.44435,2.33757324916453,332.4,0.95,1.65035,3.21267,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,23,1]",2.56320890219561,2.51152,2.42501696571866,287.9,0.95,1.43009,3.77737,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,23,1]",3.42618309381238,3.39493,3.36736118259128,339.4,0.95,2.49014,4.37811,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,24,1]",0.940462632734531,0.926098,0.887214718841764,246.7,0.95,0.637708,1.24911,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,24,1]",1.25107716167665,1.1931,1.0391883039849,171.8,0.95,0.477641,2.11221,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,24,1]",1.18003361077844,1.15357,1.11497257229812,232.5,0.95,0.730946,1.76512,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,24,1]",1.32257274850299,1.30105,1.28231457012089,184.4,0.95,0.855974,1.81085,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,24,1]",1.11220206986028,1.08922,1.07971767542257,145.9,0.95,0.561947,1.70201,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,24,1]",1.67993768463074,1.661,1.63589360631778,268.4,0.95,1.23593,2.19452,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,24,1]",1.80404790818363,1.75714,1.71299217914775,282.1,0.95,0.879956,2.65151,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,24,1]",1.99549614770459,1.96751,1.88393099684141,242.3,0.95,1.31189,2.61836,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,24,1]",2.09558319361277,2.0613,1.89362405835624,304,0.95,1.5411,2.74208,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,24,1]",2.17146903992016,2.10457,2.01975615353699,227.5,0.95,1.21889,3.29575,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,24,1]",2.90593283433134,2.89061,2.88443941242509,233.3,0.95,2.0985,3.77483,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,25,1]",1.08392387025948,1.06728,1.07206721281928,375.1,0.95,0.696201,1.4995,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,25,1]",1.44439975249501,1.36576,1.29452370887996,229.2,0.95,0.528595,2.53491,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,25,1]",1.35307967065868,1.31859,1.2781013035939,247.6,0.95,0.817005,2.07403,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,25,1]",1.52492064071856,1.50235,1.49250149177238,324.1,0.95,0.882928,2.15595,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,25,1]",1.28358898203593,1.24472,1.0736973984132,274.7,0.95,0.631293,2.03359,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,25,1]",1.93651888223553,1.8977,1.85566233530099,453.8,0.95,1.22608,2.69207,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,25,1]",2.07545404590818,2.02986,1.92436454146554,280,0.95,0.993847,3.11239,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,25,1]",2.29671285429142,2.26743,2.2770942196293,381.8,0.95,1.37304,3.16969,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,25,1]",2.42070630738523,2.36499,2.25546115044115,364.5,0.95,1.60591,3.47842,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,25,1]",2.50250473053892,2.43562,2.1751142438634,274.2,0.95,1.10961,3.73559,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,25,1]",3.34281790419162,3.32517,3.43313476071736,431.2,0.95,2.21088,4.55591,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,26,1]",1.07969048902196,1.03913,0.992700050499563,331.9,0.95,0.631115,1.50282,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,26,1]",1.43661821956088,1.3406,1.20330740410411,261,0.95,0.520858,2.49483,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,26,1]",1.34715376047904,1.30078,1.1864903516681,288.7,0.95,0.717496,2.01206,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,26,1]",1.51823432135729,1.46889,1.4371934808499,397.1,0.95,0.895844,2.23002,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,26,1]",1.2765890259481,1.24358,1.22795873475433,177.3,0.95,0.613609,2.03634,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,26,1]",1.92823086626746,1.8954,1.81302337535818,364.2,0.95,1.19063,2.72149,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,26,1]",2.06605716966068,1.9837,1.87793495400069,337.4,0.95,1.08286,3.37228,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,26,1]",2.29290540918164,2.20608,2.10759525283627,385.5,0.95,1.39396,3.38669,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,26,1]",2.41049874251497,2.35163,2.25017505809363,396.3,0.95,1.4409,3.32576,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,26,1]",2.48217756686627,2.3589,2.17948316315316,395.1,0.95,1.34449,3.85155,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,26,1]",3.33036313373254,3.2665,3.26306399508288,349.7,0.95,2.1603,4.6349,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,27,1]",0.86108976247505,0.851078,0.83043043161132,289.2,0.95,0.593903,1.16323,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,27,1]",1.14558560678643,1.07348,0.942334030203765,192.5,0.95,0.48088,1.95698,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,27,1]",1.07682238922156,1.05269,0.989042391448703,142.5,0.95,0.684936,1.58128,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,27,1]",1.20828967065868,1.18764,1.1071154991991,361.5,0.95,0.853584,1.63361,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,27,1]",1.02155616766467,0.995213,0.973726532050306,225,0.95,0.450461,1.51916,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,27,1]",1.53589136726547,1.53048,1.52650512048845,320,0.95,1.12197,1.92418,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,27,1]",1.64945855888224,1.61841,1.62976105793816,287.7,0.95,0.994926,2.52485,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,27,1]",1.82634942115768,1.80938,1.65762969765127,290.6,0.95,1.29141,2.42137,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,27,1]",1.91954610778443,1.92138,1.97804669597236,330,0.95,1.38767,2.4681,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,27,1]",1.98988188423154,1.93475,1.87222461426117,246.8,0.95,1.107,2.9842,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,27,1]",2.65872209580838,2.63718,2.61047498820642,289.3,0.95,1.99045,3.35739,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,28,1]",0.973253169660679,0.965088,0.927404779042887,307.3,0.95,0.671621,1.31488,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,28,1]",1.30143946307385,1.24594,1.10554552858967,217.8,0.95,0.400822,2.18382,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,28,1]",1.21801964870259,1.2058,1.2453533430253,245.7,0.95,0.691196,1.71072,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,28,1]",1.371852750499,1.34622,1.33417115001109,316.6,0.95,0.807267,1.87876,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,28,1]",1.15442834530938,1.12308,1.09049392508162,258.7,0.95,0.591565,1.80983,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,28,1]",1.74297889221557,1.73321,1.72491950301749,303.9,0.95,1.17636,2.35928,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,28,1]",1.86775710978044,1.81494,1.7233754753024,289.3,0.95,1.06726,2.94036,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,28,1]",2.06739181636727,2.05535,1.93063159528704,227.9,0.95,1.29597,2.78915,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,28,1]",2.17652850299401,2.15857,2.16810534910704,331.7,0.95,1.46452,2.94176,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,28,1]",2.25034155688623,2.17698,1.98488247394326,260.4,0.95,1.24372,3.35607,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,28,1]",3.0096728742515,3.00248,2.99594350921087,306.1,0.95,2.08894,3.93237,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,29,1]",1.20781944311377,1.18219,1.12193544038371,258.7,0.95,0.861017,1.65588,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,29,1]",1.60255562275449,1.54548,1.56447858772023,235.8,0.95,0.634234,2.69947,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,29,1]",1.51323848902196,1.47917,1.40644762190208,191.1,0.95,0.928199,2.2024,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,29,1]",1.70359255688623,1.66392,1.62414735935996,92.5,0.95,1.0841,2.37143,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,29,1]",1.41642361676647,1.39174,1.38895944972269,270.9,0.95,0.735679,2.06028,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,29,1]",2.15926285429142,2.12936,2.10718716454197,216.9,0.95,1.56277,2.84507,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,29,1]",2.31813786427146,2.24521,1.98255491708465,122.9,0.95,1.26608,3.57466,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,29,1]",2.56295928143713,2.51332,2.39004534085679,241.7,0.95,1.69644,3.42848,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,29,1]",2.69895489021956,2.62626,2.54969107487102,141.1,0.95,1.94602,3.72116,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,29,1]",2.78500407185629,2.72746,2.44659500387918,244.9,0.95,1.54256,4.08484,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,29,1]",3.72581181636727,3.70725,3.65393474452271,285.5,0.95,2.81616,4.76383,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,30,1]",1.03198757884232,1.01738,0.952124896397102,242.4,0.95,0.741891,1.37521,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,30,1]",1.37983327744511,1.28958,1.19090830419636,216,0.95,0.530957,2.36792,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,30,1]",1.2904255988024,1.269,1.24025569474306,268,0.95,0.805586,1.87526,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,30,1]",1.4559369001996,1.42984,1.41589779424834,284.3,0.95,0.98519,2.12904,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,30,1]",1.22662263872255,1.18963,1.16770130841355,211,0.95,0.639554,1.89855,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,30,1]",1.84714936127745,1.82495,1.7366280582219,285.6,0.95,1.35816,2.41996,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,30,1]",1.97791467664671,1.92169,1.9038448946443,287,0.95,1.04852,2.94881,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,30,1]",2.18945776447106,2.15969,2.03301277406425,301.2,0.95,1.61749,2.90923,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,30,1]",2.30998161676647,2.29784,2.31742989529715,285.3,0.95,1.6769,3.09443,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,30,1]",2.38112159680639,2.31669,2.10356080538508,252.8,0.95,1.42906,3.48775,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,30,1]",3.19308512974052,3.19489,3.26897082609953,209.7,0.95,2.18785,3.98022,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,31,1]",0.964085405189621,0.952991,0.955376281776362,207.6,0.95,0.57994,1.29361,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,31,1]",1.28872150698603,1.22472,1.09436881701748,154.3,0.95,0.488415,2.15909,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,31,1]",1.20886956087824,1.19338,1.21778176833898,141.4,0.95,0.660682,1.79984,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,31,1]",1.35542986826347,1.33102,1.22472026384835,239.8,0.95,0.85099,1.86827,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,31,1]",1.14494297005988,1.10158,1.03064808317833,211,0.95,0.511286,1.77853,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,31,1]",1.72402909181637,1.69993,1.53969756892982,212.6,0.95,1.18871,2.38705,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,31,1]",1.85517028343313,1.76618,1.73699425855751,253.6,0.95,0.929922,2.91996,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,31,1]",2.04648848303393,2.00605,1.96862728316033,230.9,0.95,1.34473,2.90261,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,31,1]",2.15117115768463,2.11396,2.02021673011416,253.6,0.95,1.38609,2.85494,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,31,1]",2.22729820359281,2.15172,1.97193104449532,109.6,0.95,1.24962,3.46064,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,31,1]",2.97560676646707,2.95922,2.95463762163158,225.1,0.95,2.01952,3.92102,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,32,1]",1.02386610179641,1.0015,0.990047812255135,367.5,0.95,0.608216,1.47233,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,32,1]",1.36746406387226,1.29011,1.11349385862669,266.4,0.95,0.409024,2.36417,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,32,1]",1.28137696806387,1.235,1.07712804115785,342.2,0.95,0.637995,1.91159,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,32,1]",1.44692963073852,1.41625,1.43064906965236,406.3,0.95,0.837006,2.22944,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[5,32,1]",1.2176916746507,1.16972,1.16068319319222,331.4,0.95,0.458624,1.99031,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[6,32,1]",1.82922185628743,1.80118,1.82014813426554,384.4,0.95,1.1053,2.60822,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[7,32,1]",1.96278001796407,1.87539,1.76387206974422,350.5,0.95,0.914331,3.06582,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[8,32,1]",2.17155780439122,2.12905,2.08801854143012,443.8,0.95,1.3745,3.18981,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[9,32,1]",2.28941427145709,2.23734,2.18100308338491,389.7,0.95,1.32029,3.29461,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[10,32,1]",2.36597186626746,2.28535,1.98573955294785,308.9,0.95,1.10481,3.64051,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[11,32,1]",3.16390431137725,3.11692,3.11237846228664,384.3,0.95,2.00208,4.51416,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[1,33,1]",1.11748791017964,1.07986,1.00204963511883,226.2,0.95,0.745564,1.69291,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[2,33,1]",1.48723837724551,1.40654,1.23623897581277,228.6,0.95,0.497044,2.52506,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[3,33,1]",1.39845206786427,1.36152,1.3023575347447,196.9,0.95,0.815452,2.11896,NA,NA,NA,NA,NA,NA,NA
"ppx1x2x3p[4,33,1]",1.57046236726547,1.51621,1.47448043604116,288.8,0.95,0.961197,2.24565,NA,NA,NA,NA,NA,NA,NA
